z,ra,dec,r,grModelColor
0.4885478,143.4934772,19.63851156,20.7066,1.40101433
0.4464876,145.4407019,20.04937308,19.62468,1.64524078
0.4506737,148.4346213,20.76391227,20.8142,3.02109337
0.461683,141.4861305,19.45030225,20.00485,1.92087555
0.4372261,146.3112984,20.81705003,21.80539,1.16770554
0.4037313,150.7576176,21.7389845,19.12702,1.72455597
0.4446161,151.6947096,22.10830308,21.00822,1.64588547
0.4766571,166.7944943,22.95515732,20.41183,1.8344841
0.4580376,167.4228552,22.9237985,20.28601,1.71814728
0.4861799,247.9199611,12.60008826,19.88973,1.75829124
0.4742948,173.7494164,23.57351492,19.79748,1.58936691
0.4987751,206.110576,15.18362146,20.26547,1.73319817
0.497367,156.8659591,21.8712077,19.48351,1.59531403
0.4450702,160.0979567,22.44115304,20.1598,1.81932449
0.488166,215.6963043,14.47055497,20.36038,1.88205528
0.4335257,160.3380583,22.33748865,19.45793,1.77822304
0.4836,168.3198851,23.58327477,19.92018,1.36830902
0.488227,170.3114651,23.72762365,20.20274,1.76589966
0.4875202,170.8177855,23.81963316,19.6029,1.77776527
0.4594228,30.24341354,0.83963752,19.79852,1.42290497
0.4788604,167.4032719,23.92007331,20.58515,1.7341404
0.4170421,166.7549665,24.26119979,19.50019,1.85801506
0.4843301,167.2486644,24.18660257,20.12502,1.716259
0.4780435,211.7320869,15.41386095,19.95535,1.63179398
0.4609329,170.3910137,24.53619909,20.50552,1.48179245
0.4225948,172.6472094,24.81781144,19.17253,1.8431778
0.4740167,161.3947764,23.92423181,20.68021,1.32165146
0.4244903,234.7986549,11.16076847,19.8547,1.13768005
0.4158381,163.5562287,24.25893975,21.93895,1.24925232
0.4556986,164.0545126,24.27253403,19.5527,1.31828308
0.4971752,164.1951569,24.27658118,20.90857,1.71100807
0.4754714,172.4751536,25.11507352,20.80797,1.90200233
0.4571304,158.5879299,23.84315079,20.50425,1.76247597
0.4394481,166.3303959,24.98358008,19.59004,1.70714569
0.4564776,139.3394308,17.68006815,19.6106,1.86307526
0.4445268,144.5695523,19.28798501,20.41704,1.85497284
0.4814778,154.7133589,21.67010765,20.26517,1.68313599
0.4826333,159.5910309,22.60438897,21.10547,1.83827972
0.4111604,119.0103513,10.76670802,19.67589,1.82995224
0.4815876,210.3304555,15.28726881,20.48876,1.95316696
0.4538758,131.8057812,15.77159271,18.96365,1.7687912
0.4242094,134.3754614,16.64839655,19.45657,1.76755142
0.4337838,134.937882,16.6919308,19.48942,1.77023125
0.4315791,147.9894911,20.43347951,19.13586,1.74001312
0.4884291,133.1867755,16.69109259,20.6278,1.72850418
0.449992,213.3613148,14.98550336,20.32119,1.49058533
0.4213556,133.4670972,16.63337024,19.21773,1.85576248
0.4627219,141.8495902,19.34992708,20.50689,1.91088486
0.4819593,144.2224124,19.90972764,19.37059,1.71411324
0.4725695,235.3308165,11.26273246,20.27024,1.70009613
0.4367214,242.4204521,9.53935553,20.4524,1.6478405
0.4320487,144.5581883,19.98664812,21.7533,1.36136055
0.4051153,228.6657295,13.06706393,19.20552,1.64679337
0.4992858,147.6959632,20.91783606,20.5389,1.78819847
0.4982696,164.187,24.13335381,20.16645,1.95618439
0.4358073,164.7272627,24.1663015,19.5748,1.78797913
0.4602077,144.9956246,20.67207547,20.63942,1.79585648
0.4977998,145.1304652,20.75975916,20.60066,1.67234039
0.4836633,157.8523856,23.39607579,20.00616,1.56729507
0.4827924,147.4904019,19.29549488,20.07145,1.84921646
0.4858152,29.567423,22.9806839,21.97084,1.47369003
0.4825453,148.3916602,20.36721362,20.54091,1.67250824
0.4600399,150.2092545,20.88203728,20.0052,1.69665909
0.4332719,145.0509698,19.91995759,19.62262,1.88309479
0.4722674,147.9817053,21.15990992,20.25448,1.77706146
0.454722,150.9093255,21.88813509,19.97227,1.65006065
0.4518511,159.4053995,21.74954637,19.52768,1.7989521
0.4705943,168.3011412,23.01709824,19.78257,1.74933434
0.4465894,171.89192,23.5386175,20.65741,1.3350029
0.4350999,243.5128324,14.32601778,19.11006,1.78167534
0.485383,173.2890191,23.57488651,20.17236,1.60661888
0.4702783,2.51085685,24.01080481,20.53279,1.68661499
0.4624171,7.38288105,23.97593195,19.5413,1.61778641
0.4992808,156.9958078,21.85057578,20.39612,1.8401413
0.4670657,169.8397689,23.76265288,19.97377,1.71288681
0.4590136,179.1198797,24.32416828,20.06996,1.66191864
0.4900622,156.7867413,22.12352086,20.57357,1.68250275
0.4427946,224.5517079,12.95484216,19.58611,1.91338348
0.4627489,175.1221094,24.56198961,20.00277,1.75157928
0.4399925,175.1430532,24.66885248,19.66414,1.62950897
0.4189065,217.0596333,14.56063286,19.73122,1.66314888
0.4863958,155.104194,22.25228845,19.56707,1.69379616
0.491536,155.3444858,22.41021114,20.5599,1.78807831
0.4558931,161.3821578,23.37211221,19.44661,1.93996048
0.4654296,168.5911689,24.38745155,20.26227,1.73558807
0.4905238,31.78121381,26.44251973,21.68082,1.33476639
0.4047396,32.25093501,26.76434217,18.88581,1.857584
0.4600092,26.88874937,28.24195845,20.71748,1.70189667
0.4444114,29.37737212,28.70042746,20.27489,1.74566078
0.490586,30.1155975,28.61473998,20.34669,1.73617363
0.4650346,358.7849669,-8.323714,20.70299,1.80960655
0.4672165,3.94375479,-7.59555242,19.84239,1.73568726
0.4983499,4.60489126,-7.51032233,20.0136,1.49157333
0.4307722,4.97313625,-7.63569239,20.86882,1.09468269
0.4343758,5.01850156,-7.61450538,19.07612,1.92838669
0.4672461,330.1318196,16.37270194,19.687,1.48179817
0.4120096,209.1696476,55.45722424,18.72525,1.7537117
0.4647232,330.1340272,16.69397173,19.56594,1.90202141
0.4747974,332.344882,18.09993091,20.29988,1.78612137
0.4138604,340.3429095,19.233771,19.15116,1.71114922
0.4116183,344.5986051,20.16765173,19.68702,1.71476936
0.4406214,332.3891518,18.60187854,19.68788,2.05154419
0.4777017,170.4225715,44.28875478,20.19802,1.66419983
0.4392141,334.5871999,19.20971244,20.27954,0.88700485
0.4707916,333.7725559,19.42579284,20.00513,1.73373985
0.4527556,340.7363367,20.6495752,19.63557,1.78853416
0.488076,344.4076591,21.12414288,20.60379,1.62024307
0.4398759,345.0926408,21.15008539,20.01146,1.36725807
0.4747082,329.2506066,19.3157364,20.52835,1.7005291
0.4236306,196.485899,44.69640014,18.5069,1.50640488
0.4833598,350.25735,25.64787753,19.72438,1.82901764
0.4299131,356.0652316,26.08376082,20.51314,1.78219414
0.4362269,5.16295937,26.42265062,20.71909,1.47230721
0.497425,349.5546637,25.97829196,21.84681,1.7862072
0.4802204,222.3859388,38.91123787,19.75094,1.47707176
0.496627,354.7323842,26.31423251,19.36886,1.6794529
0.4850455,355.0143864,26.40240799,20.63657,1.64373016
0.4952939,9.94873766,26.73734408,18.82621,1.97867393
0.4858025,354.8974018,26.88843049,20.80521,1.75603104
0.4498956,356.8528618,27.36459542,19.7101,1.7760582
0.4742404,356.7781329,27.36350806,21.83871,2.21033669
0.4860064,223.6413388,32.45594296,20.61269,2.15392303
0.4868076,358.0799817,27.46535804,20.1716,1.40813255
0.4714444,10.41377942,27.56254863,20.18673,1.54891586
0.4075392,356.1079407,27.81625022,19.45686,2.14724159
0.4430137,4.6508602,28.09811379,19.68302,1.60869789
0.4121889,3.73983616,28.52566863,19.87002,1.38199425
0.4209318,4.25097344,28.45184239,19.46389,1.72500229
0.433339,210.6946157,38.06790304,16.03946,1.24322128
0.4989746,8.7540244,28.41499349,20.32215,1.85153198
0.4756792,15.9638133,28.60625254,20.35947,1.48809052
0.484773,16.42170758,28.46739161,20.3697,2.50789833
0.490567,228.7039805,34.01934741,20.13601,1.65871811
0.4852345,230.8603438,33.20007086,19.99939,1.76151657
0.4114201,23.18422146,27.77176602,20.9081,1.84604454
0.4552346,231.359531,36.50815844,20.23261,1.75148773
0.4556811,223.1929254,18.91203328,19.60055,1.66476059
0.4329822,171.6263989,30.13719203,19.18122,1.61115837
0.4829991,170.9736948,23.18099879,20.05295,1.65925789
0.4704559,181.8032458,30.71111319,19.28064,1.70247459
0.4810263,118.3383779,14.15931049,20.55159,2.02828407
0.4432268,133.8412326,21.25607935,20.21363,1.60161209
0.4980613,135.2830874,21.70321081,19.98061,1.596632
0.4077118,135.6261048,21.90382414,19.18,1.81395149
0.4988168,190.14061,24.17695858,20.09368,1.6846714
0.4950182,146.4972073,25.5724074,20.94494,2.32088661
0.4976678,146.792323,25.51544101,20.86004,3.06660461
0.499503,156.1681288,28.04576056,20.35349,1.81200409
0.4004207,216.9276111,20.89494944,19.46683,1.75138092
0.494784,164.583754,29.49831524,20.16196,0.99974442
0.4145275,172.5836919,30.66235443,18.40892,1.71024513
0.4731967,174.3055617,30.73180704,20.06201,1.58301926
0.4620827,175.11187,30.84923381,19.89683,1.21513557
0.4243769,180.2634006,31.0492194,20.09484,1.52874947
0.4798399,186.4756976,31.22687616,20.33651,1.72441483
0.4906393,190.6717125,30.98505494,20.20004,1.6306591
0.4525338,200.3870593,29.7728381,20.47706,1.74110031
0.459042,200.8631566,30.14676109,19.56674,1.89551735
0.4683111,160.412252,29.36797273,19.96314,1.79358292
0.445197,155.2158297,29.00414839,19.53046,1.77886391
0.4930179,155.6989786,29.63321127,20.02026,1.27248001
0.4563166,155.824198,29.53682905,19.92472,1.80649376
0.4754576,156.8140108,29.87166516,20.51962,1.59716606
0.4219379,178.789676,25.07976702,20.43553,1.75061035
0.4617219,124.4815546,13.10880705,19.48095,1.73542213
0.4582788,126.6938279,14.01526668,19.93902,1.89759445
0.4923937,130.042833,15.33885367,20.29374,1.78201866
0.475161,127.9309801,14.98466328,20.47619,1.66141319
0.459739,136.0906388,18.13046996,20.67992,1.52120972
0.4419377,138.9224222,18.97540834,19.66493,1.81813049
0.4962831,143.3113871,20.48128961,19.52506,1.93419266
0.4859831,146.9756801,21.55481312,19.96725,1.73160744
0.4441398,126.2008718,14.78282847,19.51952,1.88924026
0.4899447,129.9416944,16.30670603,20.36956,1.31525421
0.495224,130.5395851,16.48206004,19.87065,1.58191299
0.4729931,137.8847346,19.25439056,20.0973,1.42482948
0.4889646,146.5714158,21.88457247,20.45905,1.54629517
0.4903554,190.228381,25.47893643,19.97265,1.41795158
0.4932024,195.788319,25.15157554,19.53868,1.57383156
0.4189011,149.910644,22.68864273,19.62892,1.15899277
0.4917739,137.7788505,19.64836543,20.66575,1.82740974
0.466855,149.796446,23.17992758,19.71858,1.79953957
0.4169888,211.9661738,23.10330708,18.09044,1.57980537
0.4209906,151.1858759,23.57790971,19.29215,1.83506966
0.4298306,152.4119982,23.76040789,19.613,1.89343643
0.488633,152.4689206,23.72040717,19.82724,1.52172089
0.4979887,140.890094,21.06475178,20.70774,1.98020554
0.4355506,178.5694225,24.82440431,19.34685,1.80168343
0.4915349,154.9634561,22.26310943,20.27601,1.66711617
0.4793809,154.9838304,22.2704199,20.81531,1.71496964
0.4477302,157.2623795,22.7472685,19.54014,1.57584953
0.4976633,163.2776212,23.67029306,20.35101,1.26572227
0.4965045,168.3521966,24.30710079,19.75461,1.68743515
0.4206773,168.9975567,24.38236756,20.61532,1.45763969
0.4218215,172.8714821,24.84415315,19.75132,1.7732811
0.4900699,153.4015902,22.37689267,19.46685,1.59024048
0.4108513,158.6193656,23.46973254,18.69523,1.83408165
0.4981027,164.5942406,24.42710865,20.02865,1.63808632
0.4995077,171.2690976,25.16106009,20.26026,1.80059624
0.4791141,171.6735477,25.17899539,20.19758,1.84486008
0.4447513,172.991529,25.15406456,19.9772,1.69063759
0.4631723,163.0001231,24.57395008,20.43941,1.73377609
0.4337439,124.3440071,10.42620274,19.20953,1.87430382
0.4217149,134.8844426,13.98062111,20.52449,1.56832504
0.4525338,134.7677409,14.25682077,20.07873,1.80649376
0.4894143,134.8604017,14.2086852,20.06358,1.80377579
0.4866275,135.2908653,14.41782452,20.08673,1.79334259
0.476195,118.6743423,9.23049442,19.45422,1.59133911
0.4373727,124.8273202,11.42621339,19.55767,1.63097763
0.4501551,128.2389693,12.68761167,20.4059,1.77293968
0.4457985,127.5026158,12.79036971,20.27364,1.76934052
0.4597282,243.6229959,12.9377042,20.06328,1.45512581
0.4905778,246.7984368,11.84115342,20.16298,2.01902199
0.4313112,130.0769779,14.10018629,19.39652,1.9211216
0.4086281,144.9515285,16.61761237,19.20764,1.73933411
0.4551842,177.1315294,16.2627743,20.29346,1.85507965
0.4838163,148.6800974,17.42951216,19.94925,1.6618557
0.4644399,155.2926336,18.72077703,19.30559,1.59394836
0.4382561,157.78029,19.31980567,20.35894,1.46040154
0.436404,167.197374,20.61882591,19.53775,1.77524376
0.4276185,181.6241968,21.47973103,20.06903,1.4047966
0.4200973,193.2614578,21.25171538,19.56622,1.51460648
0.477075,195.8606295,21.12485155,20.38869,1.67742729
0.4263416,201.4896121,20.76182881,20.42616,1.81490898
0.4864074,204.4961664,20.36716459,20.68414,1.83594513
0.4442688,175.2595884,16.95206477,19.64134,1.67310905
0.4784323,208.2085576,19.80686589,20.21404,1.64299583
0.4911195,212.2970269,19.24678973,19.98512,1.66763306
0.4082003,216.3291736,18.49026598,19.47061,1.76482391
0.4866326,221.3870297,17.5334088,20.64349,1.7956028
0.4759161,151.197119,18.42204356,19.73903,1.69009018
0.4752645,167.1288528,16.72276305,20.01527,1.72591591
0.4626371,154.2309013,19.06359796,20.85067,1.6387291
0.426413,158.5937316,19.90291633,19.24183,1.7451725
0.4460137,166.1810622,20.91509935,19.62562,1.94966125
0.4949158,166.4350753,20.95137062,20.23471,1.95491028
0.4223037,178.4836239,21.76516582,18.92749,1.66180611
0.4110751,180.0182238,21.89406999,19.44336,1.71146774
0.4411702,34.27116917,-9.32266624,19.7207,1.71952057
0.4017491,28.14512049,-9.39228258,19.34158,1.65841484
0.4877099,26.65016156,-8.97595348,20.46725,1.71051979
0.4759381,30.09463825,-8.77627595,19.30528,1.55790901
0.4513099,31.12645178,-8.59954231,19.65396,1.68315125
0.497282,1.90573258,2.04623767,20.4453,1.54016876
0.499381,2.72369119,1.88503665,20.45518,1.69064903
0.4631082,2.95078032,1.99540151,20.27599,1.69334602
0.4470782,31.85212284,-8.61278908,19.65339,1.97275734
0.4925794,31.40703704,-8.32467202,19.14953,1.22133827
0.4610547,240.9512094,10.99188853,20.40525,1.66598129
0.4040456,31.20465653,13.47717454,19.07897,1.96483612
0.4587666,130.0097335,10.67510812,20.30161,1.69298935
0.4784844,156.6735449,17.09570535,20.43637,1.63828087
0.4187259,134.0206858,12.59528061,20.19179,1.62190247
0.409097,134.7895546,12.77482082,19.48447,1.62687302
0.4495645,138.8068329,13.72534261,20.42802,1.85140038
0.442153,139.9971307,14.11440487,19.56892,1.7895298
0.4584395,355.7461171,2.29289382,19.49038,2.05002213
0.491256,145.5794686,15.38169709,19.96639,1.79004097
0.4477416,149.2220855,16.04070253,19.54987,1.69938087
0.4227475,0.17832678,2.42093959,18.59878,1.7609539
0.4875213,156.4126824,17.4100665,19.84394,1.71299934
0.4143013,159.5695482,17.9504601,19.30347,1.76479721
0.4525571,128.7957363,11.57521919,19.38475,1.50826073
0.4372284,129.6922921,11.84757639,20.45385,2.00078964
0.4749686,132.7810729,12.6329396,20.87907,1.73074341
0.4440278,133.1531009,12.87563005,19.80802,1.70486641
0.4589948,138.6323022,14.15585118,19.50948,1.84056282
0.4832313,143.2355515,15.24927648,20.81335,1.87996864
0.4426441,151.080289,16.95023827,19.51155,1.85022354
0.4268734,151.8644847,17.06067526,20.69458,1.66085625
0.4674981,348.6892078,3.4690136,20.36823,1.7138958
0.4833699,359.9941245,3.73931784,20.11045,1.72027206
0.4524361,0.8610503,3.60513476,19.7318,1.70929909
0.426943,2.58632442,3.73048615,20.52459,1.75367737
0.483366,142.7691379,15.52438065,20.28535,1.42721176
0.4711823,142.8813319,15.5449306,20.59529,1.66114426
0.4027017,153.6846279,17.79269861,19.19567,1.70315742
0.4616065,155.9017414,18.24005432,19.9445,1.77263451
0.4263532,158.8894487,18.60246139,20.42464,1.84111404
0.4596784,243.4897299,11.51513886,20.492,2.26078224
0.4581749,127.7376178,8.58189875,20.36669,1.835392
0.4813416,11.0039795,16.49060075,20.68091,1.99629402
0.4850208,133.1925927,9.93253314,20.52921,1.83501244
0.4813987,135.1540102,10.23787382,20.57158,1.08569527
0.4714346,122.3536944,7.55253265,19.54089,1.83107185
0.4634864,147.2524582,13.15574353,20.50238,1.83854675
0.4994515,141.045297,12.38925077,20.36496,2.73542595
0.4959136,142.1641568,12.79075637,20.51793,1.54538918
0.4715791,151.1762357,14.33163129,20.12599,1.80825615
0.4593247,176.5608836,17.84339226,19.95841,1.57797623
0.4536767,163.5419266,17.21573626,19.63214,1.81911087
0.4875314,242.5528976,58.12846922,20.64828,1.91648102
0.4497711,253.9351516,46.89247118,19.29092,2.02590561
0.487419,253.9441621,46.83742699,20.57535,1.66509628
0.4785081,247.5650663,54.74815241,19.532,1.760746
0.4795279,248.0306098,54.09673974,20.0262,1.83052444
0.4900059,247.6573649,56.22241393,20.50609,1.72400284
0.4495537,248.1689345,55.67481789,19.76961,1.69137192
0.478644,253.6799343,49.58106935,20.59398,1.53528595
0.481658,207.7334613,-2.5272761,20.5643,1.80141258
0.4688426,198.0056244,17.47595126,20.14567,1.54184914
0.4280227,242.984731,-0.98031621,18.99269,1.98720932
0.4858327,162.035049,15.21330183,20.52396,1.56704712
0.4436135,168.3098654,15.80115574,19.52074,1.67648506
0.4930525,207.2673561,-0.44285425,19.56702,1.26651001
0.4745312,168.4883245,15.83011854,20.70681,1.83276939
0.4439592,168.5890591,15.78306605,20.49878,1.70647621
0.4675203,165.8461042,16.02874166,20.60229,1.61475754
0.4803931,167.8162244,16.29069691,19.15657,1.76503754
0.4786978,207.2592103,-3.36974407,19.37898,1.86376381
0.4499534,160.6249843,15.99771344,19.00475,1.74818993
0.4745373,165.6449714,16.54007258,20.52747,0.99804306
0.4497119,167.8671057,16.72173282,19.5624,1.78007126
0.4587905,163.357911,16.59900778,20.13182,1.87444687
0.4895132,167.2482691,17.01996503,19.84786,1.73420525
0.4936303,172.1966171,17.44433875,20.01331,1.8882637
0.406644,203.8882729,7.7016535,21.06095,1.40810966
0.4210476,172.8898767,17.4941725,19.70683,1.72572899
0.4226997,206.6927261,1.24123132,19.31776,1.66117287
0.4525939,175.3559128,17.60920113,19.71769,1.8231411
0.4914848,161.9837134,17.02024503,20.38584,1.78689575
0.4451329,163.0370188,16.97445748,19.85802,1.57504463
0.4825756,164.2399176,17.23889923,20.28744,1.88586235
0.4715956,175.0503206,17.93290073,19.892,1.72628403
0.4696451,175.1911626,17.9586055,20.34137,1.67797279
0.4442982,175.4725391,17.97330136,20.27157,1.71712875
0.4807446,190.2776694,16.33192599,19.55958,2.24663734
0.4591718,192.9586154,16.26034627,20.11467,1.5228672
0.4029276,345.8606403,23.69966737,19.85987,2.00201988
0.4830688,198.2543073,15.91901072,20.12696,1.90237236
0.4654918,353.0174322,10.60106854,19.78541,1.76313591
0.4986859,199.6684166,15.86378637,20.68595,1.82816887
0.4379031,200.3483761,15.65175902,19.284,1.70676231
0.4776968,198.2927863,16.31055009,19.31172,1.70204163
0.4376815,198.9213143,16.36954391,19.50981,1.81650925
0.4693143,193.9832309,17.04769483,20.82732,1.71203423
0.4860041,356.3837626,4.48637313,20.49694,1.53819466
0.4939658,184.0414544,17.58467056,19.58827,1.80307579
0.4802145,341.3827984,32.73656551,20.61046,1.73659134
0.4582643,190.1817962,17.59347123,20.65987,1.86276627
0.442277,4.39964009,9.29192756,21.42929,1.72832489
0.4581614,345.4625265,2.43169188,20.98149,1.73246384
0.4355992,351.2548248,2.53230045,20.17593,1.82599831
0.4981661,355.806098,2.51388793,20.39907,1.93980026
0.4129303,358.4922308,2.57417215,20.36045,1.70577431
0.4881395,17.87278182,8.93506097,20.30925,1.71515274
0.4928554,11.46657713,2.65935005,20.08596,1.75305367
0.4271282,27.87910521,2.44015393,20.05881,1.77542496
0.475678,29.76977616,2.43078233,19.69231,2.05119133
0.4678834,36.36714364,2.17102733,19.77197,1.72360992
0.4100573,39.4929758,2.21752056,19.44698,1.72230339
0.4477517,41.2117958,2.19559339,20.02792,1.72564316
0.4528858,319.885596,2.2440381,19.48793,1.779562
0.4876821,321.3273749,2.35900901,19.71074,1.65211105
0.4289105,333.2243505,2.62009277,20.68698,1.64588165
0.4625236,346.7838319,2.99724801,20.55843,1.67993927
0.4892185,347.5109141,2.83474203,20.13045,1.60280609
0.4649108,5.80590462,3.06432264,20.32791,1.70763397
0.4679099,5.82182203,3.08634938,19.85149,1.56890488
0.424668,11.68102395,3.07028508,20.21207,1.69301987
0.4208445,13.64299164,2.96937727,18.67653,1.71147728
0.4160558,349.6616665,9.68247308,19.37456,1.79749298
0.4718532,37.75172041,2.72528032,20.20756,1.65123558
