Time [s],Loss of capacity to negative SEI [A.h],Loss of capacity to positive SEI [A.h],Loss of capacity to positive SEI on cracks [A.h],Loss of capacity to positive lithium plating [A.h]
5160.0,5.9076936141716556e-05,0.00012346435414792214,0.0002335377869870774,0.00047383183833578916
5220.0,5.976381390952943e-05,0.00012430478977612427,0.00023512756783203211,0.00046576288631127805
5280.0,6.0450703836238836e-05,0.00012514119462123888,0.00023670971671290995,0.00045847652371475313
5340.0,6.113758142480986e-05,0.00012597841128636142,0.0002382934127629747,0.0004526946862642467
5400.0,6.182445913214057e-05,0.0001268131573202635,0.00023987242842280363,0.00044755980189828106
5460.0,6.251134543378849e-05,0.0001276481903874603,0.000241451984416963,0.0004434607137290676
5520.0,6.319822970868826e-05,0.00012848076663898606,0.00024302689162278662,0.0004396674050657386
5580.0,6.3885120945312e-05,0.0001293132084975333,0.00024460154198728215,0.00043660181074034015
5640.0,6.4572002140047e-05,0.00013014309419495055,0.000246171363106553,0.00043360386913201176
5700.0,6.525888734265666e-05,0.000130975845389532,0.00024774660144612844,0.0004317501992127308
5760.0,6.594576811873396e-05,0.00013180119527971684,0.0002493078431184675,0.00042880030390908964
5820.0,6.663265278174666e-05,0.00013262999065455795,0.00025087559682501856,0.00042712176757333934
5880.0,6.731954947555651e-05,0.0001334563213123436,0.00025243867992787584,0.0004252927208484713
5940.0,6.800644750403395e-05,0.00013428002738590395,0.0002539967971835759,0.00042332496023424584
6000.0,6.86933467952274e-05,0.00013510410779951024,0.0002555556255689505,0.00042182620849189555
6060.0,6.93802272392928e-05,0.00013592751672005052,0.000257113194999028,0.00042043732582236194
6120.0,7.00671121259303e-05,0.0001367488797303527,0.0002586668905571735,0.00041896650186181117
6180.0,7.07540104181174e-05,0.00013756768483530208,0.00026021573583047647,0.00041728425687184435
6240.0,7.144090225137605e-05,0.00013838305039602043,0.0002617580839826828,0.00041527180042087144
6300.0,7.212780040332682e-05,0.00013919733821595847,0.00026329838381212127,0.0004134618977863982
6360.0,7.28147058623925e-05,0.00014000707467890124,0.0002648300736526294,0.00041112879494871436
6420.0,7.350160712525064e-05,0.00014081354481210433,0.0002663555839728364,0.00040865244212839457
6480.0,7.418851229966814e-05,0.00014162569497207494,0.0002678918396776032,0.00040777712842015185
6540.0,7.48754146232454e-05,0.00014243479667800686,0.00026942232587995877,0.00040644129616108156
6600.0,7.556234399656606e-05,0.00014323316078818874,0.0002709324781813768,0.00040333789489987716
6660.0,7.624929731363782e-05,0.00014402548505719395,0.0002724311946776771,0.0003998211141525085
6720.0,7.693623433652306e-05,0.00014482126785992765,0.0002739364662018607,0.00039756665138965177
6780.0,7.762317331347604e-05,0.0001456075902730664,0.0002754238388312849,0.0003939778062684061
6840.0,7.831011757500973e-05,0.000146388695131062,0.0002769013372321735,0.00039013383546512793
6900.0,7.899708355748523e-05,0.0001471639896890517,0.0002783678251298232,0.00038598927079449896
6960.0,7.96840763336848e-05,0.0001479367075443794,0.0002798294205471512,0.0003822429792690125
7020.0,8.037108688423286e-05,0.00014870374395103882,0.00028128025330301487,0.00037820863360056253
7080.0,8.105810987969189e-05,0.0001494654748714127,0.0002827210459718151,0.000373990617037548
7140.0,8.174513416063034e-05,0.00015021174117800604,0.0002841325859587069,0.000367687176189555
7200.0,8.243217106376058e-05,0.000150953106016918,0.000285534843636073,0.000361826363846519
7260.0,8.311921990620367e-05,0.0001516816339620199,0.0002869128129704877,0.0003547113771555009
7320.0,8.380627450641279e-05,0.00015239589549407,0.0002882637943446257,0.00034645614960777043
7380.0,8.449334811609446e-05,0.0001531068337010215,0.0002896084700431975,0.00033936077001970076
7440.0,8.518044423920984e-05,0.00015380635529578437,0.00029093153674084553,0.0003316320705460335
7500.0,8.586754805783398e-05,0.00015449283788560204,0.00029222993432555434,0.0003231745137292056
7560.0,8.65546752017377e-05,0.00015516434094575964,0.0002934999857308151,0.0003137279045908863
7620.0,8.724178797721267e-05,0.00015581482181899631,0.00029473029047302404,0.0003024929356311273
7680.0,8.792891858363917e-05,0.00015645554841372047,0.000295942125184563,0.00029200821902397757
7740.0,8.861605924713313e-05,0.0001570828687735724,0.00029712860216796997,0.00028143072695002106
7800.0,8.930320636012844e-05,0.0001576943303374283,0.00029828507491318386,0.00027039917826744404
7860.0,8.999036005268469e-05,0.00015829001403523581,0.00029941170704416033,0.0002590710370845331
7920.0,9.067750904700127e-05,0.00015886484260170964,0.00030049889843030965,0.00024665609446555614
7980.0,9.136465288826683e-05,0.0001594246501833655,0.00030155768305859486,0.00023457605919247293
8040.0,9.205179314215848e-05,0.0001599689138667799,0.0003025870710807545,0.00022269173916467143
8100.0,9.27389416229056e-05,0.0001604942860539008,0.00030358072130356735,0.00021045505612725366
8160.0,9.342608433465975e-05,0.00016100323979260575,0.000304543326836762,0.00019852598839728257
8220.0,9.41132176962453e-05,0.00016149490652997683,0.0003054732404920027,0.00018665610395598127
8280.0,9.480035425202591e-05,0.00016196715284728502,0.0003063664203224305,0.00017470134339096633
8340.0,9.548748710138354e-05,0.00016241976157710565,0.00030722246428006866,0.00016265887982673055
8400.0,9.617462567157895e-05,0.00016285544365451671,0.0003080464879481922,0.00015120014054135418
8460.0,9.686177300444984e-05,0.00016327355283876025,0.0003088372700187066,0.00014016789154326542
8520.0,9.754894040571734e-05,0.00016367511937571706,0.0003095967554838981,0.0001297110507035069
8580.0,9.823610638674189e-05,0.0001640592403998973,0.000310323246670773,0.00011964744338133154
8640.0,9.892328524320604e-05,0.00016442609589280548,0.00031101707604792725,0.00011000423743991789
8700.0,9.961046496267936e-05,0.00016477454372369575,0.000311676092247185,0.00010060784770246528
8760.0,0.00010029764532713014,0.00016510363047527246,0.00031229848975693203,9.137863379714165e-05
8820.0,0.00010098481748839854,0.00016541277143704725,0.0003128831693378315,8.232668433277081e-05
8880.0,0.00010167196903200713,0.00016570105203699958,0.0003134284031573583,7.344614603002293e-05
8940.0,0.0001023591099157831,0.0001659699179180846,0.0003139369204212983,6.508282418111444e-05
9000.0,0.0001030462491763587,0.0001662217356057467,0.0003144131933269604,5.758879015849253e-05
9060.0,0.0001037333887229788,0.00016645690708607958,0.00031485798248600665,5.083955021422891e-05
9120.0,0.0001044205232695386,0.00016667505015877018,0.0003152705672453389,4.468377724971396e-05
9180.0,0.00010510764221801112,0.0001668774751351432,0.00031565342692945825,3.922030530070322e-05
9240.0,0.00010579474237560441,0.00016706490049517905,0.0003160079223747483,3.440407888022694e-05
9300.0,0.00010648179500227315,0.00016723980350136051,0.00031633874262810424,3.039523578179739e-05
9360.0,0.00010716880837254313,0.0001674047153602705,0.00031665067252038717,2.720863222394982e-05
9420.0,0.00010785577475745854,0.00016756263064300527,0.00031694937571050493,2.4860305120294623e-05
9480.0,0.00010854272045229907,0.00016771484442522615,0.0003172372970204583,2.311671082351217e-05
9540.0,0.00010922965386859978,0.00016786465544687146,0.0003175206742419764,2.2031168248656716e-05
9600.0,0.00010991658563462903,0.00016801194597690448,0.000317799284410065,2.125181698791447e-05
9660.0,0.00011060351259988035,0.00016815703666989753,0.00031807373363579674,2.0674741932955023e-05
9720.0,0.00011129044645177185,0.00016829999339524823,0.0003183441457789134,2.019323086229912e-05
9780.0,0.00011197736816465415,0.00016844015705523487,0.00031860927607191573,1.97147099423436e-05
9840.0,0.00011266430905972077,0.00016857900556674008,0.0003188719152498917,1.9372825541002932e-05
9900.0,0.00011335126677928763,0.00016871533049008305,0.00031912977922824966,1.8983201147047902e-05
9960.0,0.0001140382376281867,0.00016884834545223028,0.00031938137996086305,1.850655541574513e-05
10020.0,0.0001147252474747627,0.00016897684151743076,0.0003196244274991431,1.7896260594982208e-05
10080.0,0.00011541230126493827,0.00016910038214020678,0.00031985809559897737,1.719410205001251e-05
10140.0,0.00011609940715777279,0.00016921678613054936,0.0003200782582894996,1.6279172322301852e-05
10200.0,0.00011678656615741667,0.0001693247587015289,0.0003202824668073451,1.5200523597386402e-05
10260.0,0.00011747375971627867,0.00016942222686464146,0.00032046680517479277,1.391698389073732e-05
10320.0,0.00011816093379790152,0.0001695075066211046,0.00032062809471416413,1.2526196390121108e-05
10380.0,0.00011884807351331125,0.00016958082564295669,0.0003207667665947937,1.1214287651037636e-05
10440.0,0.00011953519058810613,0.00016964387605132147,0.0003208860180301403,1.0187813313052528e-05
10500.0,0.00012022231694273208,0.00016969826191147452,0.00032098888076221096,9.420621382879689e-06
10560.0,0.00012090945218332151,0.00016974296287915625,0.00032107342564955337,8.762156172459373e-06
10620.0,0.00012159656461918088,0.00016977912213568883,0.00032114181666348477,8.277476868033377e-06
10680.0,0.0001222836551248963,0.00016980777091735438,0.00032119600261383004,7.957216540994991e-06
10740.0,0.00012297073388051565,0.00016982996275406812,0.0003212379770146534,7.741235592844411e-06
10800.0,0.00012365775722399664,0.0001698480372417481,0.0003212721641999751,7.644219142441505e-06
10860.0,0.0001243448428742238,0.00016986177495870343,0.000321298147816282,7.5543999131726194e-06
10920.0,0.00012503183502306955,0.00016987235149696842,0.0003213181534613942,7.5202644554535905e-06
10980.0,0.00012571890330342767,0.00016988037104331572,0.0003213333217437979,7.48716718681686e-06
11040.0,0.00012640592483498993,0.00016988581739335856,0.00032134362344496495,7.472781850858758e-06
11100.0,0.00012709292637136797,0.00016988990812675034,0.0003213513610702663,7.466633796575767e-06
11160.0,0.00012777992111925632,0.0001698930614320469,0.000321357325562788,7.4632962291371236e-06
11220.0,0.00012846692302763508,0.00016989544344579634,0.0003213618311367192,7.461104659651414e-06
11280.0,0.0001291539264460723,0.00016989720115282835,0.0003213651558224153,7.45980384920823e-06
11340.0,0.0001298409388680287,0.00016989833502907645,0.0003213673005506877,7.4590436294578855e-06
11400.0,0.0001305278870004291,0.00016989926115928197,0.00032136905236207453,7.458905118714271e-06
11460.0,0.00013121490344708745,0.00016989992583524727,0.00032137030958643973,7.4586568872135e-06
11520.0,0.00013190190410987605,0.00016990037709508233,0.00032137116314318774,7.458556594350409e-06
11580.0,0.000132588905045563,0.00016990066735673819,0.00032137171217402297,7.458509917228671e-06
11640.0,0.00013327589644714758,0.00016990085971141378,0.0003213720760148814,7.45849136325295e-06
11700.0,0.0001339628938907942,0.00016990098426665923,0.00032137231161127834,7.458482043138745e-06
11760.0,0.00013464991029712273,0.0001699010502328067,0.000321372436384953,7.45847750715039e-06
11820.0,0.0001353369089632691,0.00016990107614858144,0.0003213724854049093,7.458476779828847e-06
11880.0,0.0001360239131572297,0.00016990108827847229,0.0003213725083484711,7.458476558768737e-06
11940.0,0.0001367109162217727,0.00016990109110931462,0.0003213725137030105,7.458476551710109e-06
12000.0,0.00013739791806197026,0.00016990109162905165,0.00032137251468609637,7.458476571800806e-06
12060.0,0.00013808490918398481,0.00016990109167714252,0.0003213725147770631,7.458476568832076e-06
12120.0,0.00013877189514228583,0.00016990109168309696,0.00032137251478832704,7.458476569263127e-06
12180.0,0.0001394588790731522,0.00016990109168392876,0.0003213725147899005,7.458478972221166e-06
12240.0,0.00014014586196748824,0.00016990109168404932,0.00032137251479012833,7.458476564245927e-06
12281.972520618021,0.00014062643510689437,0.0001699010916840632,0.00032137251479015706,7.458476564246678e-06
12281.972520618023,0.0001406264351068943,0.0001699010916840632,0.00032137251479015706,7.458476564246678e-06
12341.972520618021,0.00014118430252143153,0.00016990109169842497,0.00032137251481781945,7.458477645942463e-06
12401.972520618021,0.00014174293269416524,0.0001699010918994586,0.00032137251520475055,7.458476575175698e-06
12461.972520618021,0.00014230158127201813,0.00016990109408058802,0.00032137251940275534,7.4584765845380375e-06
12521.972520618021,0.00014286022558963643,0.00016990111161987748,0.0003213725531608305,7.458477171551539e-06
12581.972520618021,0.0001434188723537932,0.00016990118726739785,0.0003213726987595493,7.458487945463073e-06
12641.972520618021,0.00014397749720664247,0.0001699013915098975,0.0003213730918730696,7.458514953783066e-06
12701.972520618021,0.00014453614689693492,0.0001699018235158077,0.00032137392335032227,7.45871474744788e-06
12761.972520618021,0.00014509478164999402,0.00016990274550555875,0.00032137569792985084,7.459225424280349e-06
12821.972520618021,0.00014565340599434964,0.0001699041798892565,0.00032137845873781785,7.460067035669209e-06
12881.972520618021,0.00014621203548108723,0.0001699062352724127,0.00032138241477730115,7.461696520654308e-06
12941.972520618021,0.00014677067714612967,0.00016990926479817318,0.000321388245721669,7.465576219918073e-06
13001.972520618021,0.00014732931137085222,0.00016991362145547806,0.0003213966310434868,7.472117815677901e-06
13061.972520618021,0.00014788795056947188,0.00016991984438640122,0.00032140860852635476,7.485065881479435e-06
13121.972520618021,0.0001484465498336927,0.00016992730803849342,0.00032142297412613455,7.493009649199217e-06
13181.972520618021,0.00014900522239431497,0.00016993748844251668,0.000321442567961343,7.532363572559638e-06
13241.972520618021,0.0001495638602106147,0.00016995166950840683,0.0003214698624487365,7.586230455233377e-06
13301.972520618021,0.00015012249819013786,0.00016997009095259894,0.0003215053184547929,7.668320339501417e-06
13361.972520618021,0.00015068113320057034,0.00016999343443573674,0.0003215502479364888,7.785388085271946e-06
13421.972520618021,0.00015123977811409972,0.00017002319089787395,0.00032160752001636744,7.979255010467317e-06
13481.972520618021,0.00015179844451574062,0.00017006321723562253,0.0003216845565290638,8.374921718440506e-06
13541.972520618021,0.00015235709499997936,0.00017012051177317435,0.00032179483281561826,9.165787972593961e-06
13601.972520618021,0.0001529157214866832,0.00017019027914616947,0.0003219291134158918,9.96892629197177e-06
13661.972520618021,0.00015347438039434123,0.00017028266286378806,0.00032210692435277445,1.1567118570706621e-05
13721.972520618021,0.0001540329938869126,0.0001703952871139093,0.00032232369620320333,1.3429001465737277e-05
13781.972520618021,0.00015459165587201817,0.00017053403471544576,0.00032259073876829105,1.6200541188657955e-05
13841.972520618021,0.00015515028319956165,0.00017070896481691158,0.0003229274308709678,2.0371543425879036e-05
13901.972520618021,0.00015570893380020646,0.00017092145522125835,0.0003233364079724151,2.596214997243443e-05
13961.972520618021,0.00015626756162054673,0.00017118082140477053,0.0003238356152431509,3.361066918397998e-05
14021.972520618021,0.00015682618815693086,0.0001714838761529185,0.00032441891263011393,4.2846614162176576e-05
14081.972520618021,0.00015738479724383136,0.00017182867769117201,0.0003250825676833043,5.3383662323937455e-05
14141.972520618021,0.00015794342628850275,0.0001722166030550835,0.0003258292074568179,6.551502335436167e-05
14201.972520618021,0.0001585020632868519,0.00017266321331234086,0.00032668880020873315,8.111101778755858e-05
14261.972520618021,0.00015906068166799886,0.00017317179906130818,0.000327667689444528,0.00010015792009485119
14321.972520618021,0.00015961928633924212,0.00017372681586272972,0.00032873596076257163,0.00012038301254070392
14381.972520618021,0.00016017785758540556,0.00017431743889034443,0.00032987279382140974,0.00014046464202783726
14441.972520618021,0.00016073641868392022,0.00017492245631717859,0.0003310373372671034,0.00015777995463618752
14501.972520618021,0.00016129497569485104,0.00017553671322253963,0.00033221967063461986,0.0001724053406832778
14561.972520618021,0.00016185352535246295,0.000176159817668841,0.00033341904106956013,0.0001849592074511587
14621.972520618021,0.00016241207166576,0.0001767871325762723,0.00033462651842630273,0.00019524303000593472
14681.972520618021,0.00016297061395040044,0.00017741496324877228,0.0003358349923684011,0.00020328397966330774
14741.972520618021,0.00016352915987907332,0.0001780476087026384,0.0003370527322154847,0.0002102123567643784
14801.972520618021,0.00016408770394246748,0.00017868354913305393,0.00033827681365581865,0.0002161116051180927
14861.972520618021,0.00016464625166742327,0.00017932210932619305,0.000339505936336882,0.00022106968471822405
14921.972520618021,0.00016520481108202678,0.00017996482276710652,0.0003407430367000549,0.00022560349585315628
14981.972520618021,0.00016576339014943734,0.0001806173538120865,0.00034199901954403013,0.0002307237888578418
15041.972520618021,0.00016632198737809813,0.00018128994687650196,0.00034329359264172237,0.00023790408111209528
15101.972520618021,0.00016688061282465325,0.0001819774799143182,0.0003446168890343336,0.0002459735130113142
15161.972520618021,0.00016743926955037025,0.00018269288491637014,0.00034599379452793005,0.00025682185987249494
15221.972520618021,0.0001679979502209714,0.0001834380239444768,0.0003474278964413238,0.00027025508820256315
15281.972520618021,0.00016855664171973455,0.00018422866800143697,0.00034894956794514126,0.0002884333531267554
15341.972520618021,0.0001691153337308229,0.00018507317771912328,0.0003505749076789723,0.0003119177674393851
15401.972520618021,0.0001696740168670316,0.00018597856324445612,0.0003523174203408786,0.00034109184052991793
15461.972520618021,0.0001702326885205713,0.0001869460175287557,0.0003541794118133827,0.00037546616506057033
15521.972520618021,0.00017079134796038964,0.00018797896733208433,0.0003561674688597319,0.0004150764147399967
15581.972520618021,0.00017135000572870342,0.00018907395605209654,0.0003582749278633164,0.00045889852816190203
15641.972520618021,0.000171908663108516,0.0001902387476039099,0.00036051672720804326,0.000508051494041301
15701.972520618021,0.00017246732149961346,0.00019147125516487222,0.00036288884848147194,0.0005618191558967527
15761.972520618021,0.00017302597964815098,0.00019276973033391376,0.00036538793156864243,0.0006196767143836447
15821.972520618021,0.00017358463097229263,0.00019414165275937183,0.00036802839159832745,0.0006829476626395446
15881.972520618021,0.00017414326862377823,0.00019559032757480565,0.0003708166008166458,0.0007519585547982694
15941.972520618021,0.00017470188725401479,0.0001971080261248719,0.00037373770167179376,0.000825007655232204
16001.972520618021,0.0001752604976618781,0.0001986912289852899,0.00037678488378131865,0.00090135221204536
16061.972520618021,0.00017581910146137445,0.0002003219665394733,0.0003799235780778692,0.000977444562086271
16121.972520618021,0.00017637770635701926,0.00020200877897109254,0.00038317018374507705,0.0010554587145310127
16181.972520618021,0.00017693630566628359,0.0002037406280766419,0.00038650349489774145,0.0011332104324338409
16241.972520618021,0.0001774949184527974,0.00020553134412424397,0.0003899500541685589,0.0012138419821099491
16301.972520618021,0.00017805353345089163,0.00020736871056761634,0.0003934864030828006,0.001294964027488135
16361.972520618021,0.00017861214964320945,0.00020926871375733912,0.0003971433020210706,0.0013800257546718643
16421.972520618023,0.00017917077309542026,0.00021121975680459502,0.00040089840062277433,0.001466517618525948
16481.972520618023,0.00017972939547401495,0.00021323022166682554,0.00040476788974217235,0.0015564226840557684
16541.972520618023,0.00018028801405543904,0.00021530184974729877,0.00040875508949718425,0.0016500221439481584
16601.972520618023,0.00018084662470924288,0.0002174406157221748,0.00041287154919467746,0.0017485828227117369
16661.972520618023,0.00018140522728852276,0.0002196379720321084,0.0004171007770692865,0.0018500146653103822
16721.972520618023,0.0001819638373829636,0.0002218927838366063,0.00042144056220949486,0.0019540612534056446
16781.972520618023,0.00018252244470655683,0.0002241993654177243,0.00042588000815380647,0.0020594648828586807
16841.972520618023,0.00018308104131730071,0.00022655428688751322,0.0004304125216817121,0.0021656261279659355
16901.972520618023,0.00018363964225687643,0.00022895137702449737,0.00043502619193733536,0.002271143899509358
16961.972520618023,0.00018419823106445476,0.00023138508896914343,0.0004397103872568403,0.002375245107081512
17021.972520618023,0.00018475683076224603,0.00023388555888656688,0.00044452301685599864,0.0024851273735129594
17081.972520618023,0.00018531542619218088,0.00023641025787581125,0.00044938232406439935,0.0025904746930324922
17141.972520618023,0.00018587401002560227,0.00023899458164868166,0.0004543564234050657,0.002700408763181131
17201.972520618023,0.00018643257943546214,0.00024159979734568373,0.00045937080470579637,0.0028052582749592612
17261.972520618023,0.0001869911469405592,0.00024423440507873994,0.000464441742271112,0.0029077307790141235
17321.972520618023,0.00018754972953988715,0.00024688866344744695,0.0004695504670036114,0.0030057787682384735
17381.972520618023,0.0001881082985990217,0.00024955815314826185,0.0004746885802106979,0.003098783625797911
17441.972520618023,0.0001886668750178143,0.00025226072881698227,0.0004798903275080598,0.003191716503397418
17501.972520618023,0.0001892254497452846,0.00025499416283345216,0.0004851515125089936,0.003284093579803948
17561.972520618023,0.00018978399248331253,0.0002577390495782086,0.0004904348660941553,0.003371275179314397
17621.972520618023,0.00019034253523479903,0.00026051595593428595,0.000495779826779238,0.00345886094896652
17681.972520618023,0.00019090108144163243,0.00026328679928849536,0.0005011131213130487,0.003537211938028571
17741.972520618023,0.0001914596343808311,0.00026605420857805494,0.0005064398025429449,0.0036078559582825094
17801.972520618023,0.0001920181901971401,0.0002688286233141681,0.0005117799637106551,0.0036740830165284686
17861.972520618023,0.00019257674584463843,0.00027160320148774883,0.0005171204629315112,0.0037346642288277124
17921.972520618023,0.00019313529254584103,0.00027440107601219964,0.000522505844051107,0.0037959562653735197
17981.972520618023,0.00019369382870378915,0.00027721285767348496,0.0005279180165527825,0.003855707650323887
18041.972520618023,0.00019425237119238318,0.0002800304187509572,0.0005333412984564294,0.00391162051215391
18101.972520618023,0.00019481091189902172,0.00028284594929433443,0.0005387606938492734,0.0039623301408305426
18161.972520618023,0.00019536945015334223,0.000285682687396302,0.0005442209163060988,0.004014129120537714
18221.972520618023,0.00019592798587387663,0.0002884997870370278,0.0005496433544846988,0.004056345744834442
18281.972520618023,0.00019648653455446485,0.00029132221643623276,0.0005550760082071696,0.00409628103731105
18341.972520618023,0.00019704508752183293,0.0002941322201369355,0.0005604847508652732,0.004129495608030403
18401.972520618023,0.00019760363777587112,0.0002969462855879311,0.0005659013341900223,0.004160949921753996
18461.972520618023,0.00019816218966062143,0.00029976569028986825,0.0005713281840609983,0.004191113714155766
18521.972520618023,0.00019872073884371654,0.0003026030123455172,0.0005767895291379932,0.004223607506524022
18581.972520618023,0.00019927928719893086,0.0003054476745394212,0.0005822650117288368,0.00425516150705426
18641.972520618023,0.0001998378353892629,0.00030829428841857697,0.0005877442478931072,0.0042846553646208934
18701.972520618023,0.0002003963764368853,0.00031114038225075243,0.0005932225173164034,0.004311450842676913
18761.972520618023,0.00020095493136955468,0.0003139878693827784,0.0005987034107565734,0.004336322627809417
18821.972520618023,0.0002015134819760752,0.0003168434882677698,0.0006041999869173546,0.0043613585501241295
18881.972520618023,0.00020207203994458654,0.0003197072618880232,0.0006097122178472119,0.004386406189221708
18941.972520618023,0.00020263060212534075,0.0003225591050774112,0.0006152014878328458,0.004406111988438085
19001.972520618023,0.00020318916352710459,0.0003254327451483602,0.0006207327109736115,0.004430130840950102
19061.972520618023,0.00020374772516931687,0.0003283256035472174,0.0006263009065998877,0.004457332072867472
19121.972520618023,0.00020430629335627758,0.00033121274135853446,0.0006318580801705961,0.004480661966235624
19181.972520618023,0.0002048648654295763,0.00033411900439735305,0.0006374520331563108,0.004507304587500401
19241.972520618023,0.0002054234430599065,0.0003370380837850956,0.0006430706337849099,0.004535208778928702
19301.972520618023,0.0002059820326704605,0.00033996756132836405,0.0006487091988795408,0.004563539185659963
19361.972520618023,0.0002065406224510589,0.000342910782045981,0.000654374203144145,0.004593404347129971
19421.972520618023,0.00020709923840339767,0.00034590373252673355,0.0006601347671136009,0.004634339944749499
19481.972520618023,0.00020765787677806704,0.0003489155066571841,0.0006659314556394152,0.004677014389639068
19541.972520618023,0.00020821654656510847,0.0003519842269735533,0.000671837540412089,0.004731778525049734
19601.972520618023,0.000208775239606912,0.00035508435493921374,0.0006778039863941633,0.004790540834219993
19661.972520618023,0.00020933393343121556,0.0003582103059105628,0.0006838201081672995,0.0048517160502258155
19721.972520618023,0.0002098926451120031,0.00036136767546454153,0.000689896577466644,0.0049165639313132874
19781.972520618023,0.0002104513800784373,0.00036458196742837536,0.00069608243642018,0.0049919319237991975
19841.972520618023,0.00021101013561148477,0.00036786296377190435,0.0007023965112686887,0.0050795706541023125
19901.972520618023,0.0002115689163275727,0.00037119849133145696,0.0007088153531442327,0.005175359879228992
19961.972520618023,0.00021212770486888556,0.0003745922480964184,0.0007153462150119912,0.005279752776260795
20021.972520618023,0.00021268650149770186,0.00037801476197234837,0.0007219323288061163,0.005384147257962847
20081.972520618023,0.0002132453248876527,0.00038153861986490317,0.0007287132116299757,0.005508686186738481
20141.972520618023,0.00021380416058800272,0.00038515508971139877,0.0007356722064205414,0.005649340100075183
20201.972520618023,0.00021436300769099085,0.0003888664444745577,0.0007428136315213236,0.005806042789049022
20261.972520618023,0.0002149218596274582,0.0003926345395279208,0.0007500642481505687,0.005967042015273168
20321.972520618023,0.0002154807007132431,0.00039647561616052134,0.0007574553233242476,0.006137097767506937
20381.972520618023,0.0002160395622990479,0.0004004891452765733,0.000765177936165534,0.006343130553957185
20441.972520618023,0.0002165984159586885,0.00040460830912091017,0.0007731039337250602,0.006564404853150105
20501.972520618023,0.00021715724125370963,0.0004088305117469007,0.0007812283651114785,0.006799669056366368
20561.972520618023,0.00021771606638332976,0.00041319778949848885,0.0007896319106328603,0.007060183275223614
20621.972520618023,0.00021827486524028902,0.00041780880936429735,0.0007985046134265799,0.007372237944494935
20681.972520618023,0.0002188336312192795,0.0004226417549165525,0.0008078045674542058,0.007727192125252044
20741.972520618023,0.00021939236028188487,0.00042764304269337586,0.0008174287344951364,0.008108110326204029
20801.972520618023,0.00021995106176848865,0.0004328235738154376,0.0008273979511259599,0.008517801510317956
20861.972520618023,0.00022050975440078273,0.0004382038647225226,0.0008377515703183625,0.008960805307890913
20921.972520618023,0.00022106841328388733,0.00044365728373738523,0.0008482462534140593,0.0094001197071113
20981.972520618023,0.00022162707386348893,0.0004492583337501145,0.0008590248984483528,0.009858184343156601
21041.972520618023,0.00022218571353897323,0.0004550081795586325,0.0008700900872212009,0.010334717728296045
21101.972520618023,0.0002227443522204908,0.00046079965245736376,0.0008812354032627288,0.010798002358488068
21161.972520618023,0.00022330297684632557,0.00046671317354168157,0.0008926156915029716,0.011273083870866186
21221.972520618023,0.00022386160920385476,0.00047262741901443663,0.0009039974027274967,0.011723311371615534
21281.972520618023,0.00022442023399103228,0.0004786409058937357,0.0009155701715412508,0.012180160283590638
21341.972520618023,0.0002249788683366813,0.0004846687303953238,0.000927170499305956,0.012617491182629597
21401.972520618023,0.00022553750917262596,0.0004907156106585819,0.0009388075857115151,0.013038318883067758
21461.972520618023,0.0002260961343930011,0.0004968939188158107,0.0009506976708793444,0.0134779745341498
21521.972520618023,0.0002266547663487055,0.0005030572544933859,0.0009625589635555164,0.013890568224971525
21581.972520618023,0.0002272133983441926,0.0005093133692231433,0.0009745988517070528,0.014311395701231742
21641.972520618023,0.00022777202354215745,0.000515623723257975,0.0009867431550469412,0.014727904743121991
21701.972520618023,0.00022833065896999357,0.0005219232508332523,0.000998866688763074,0.015120225086215956
21761.972520618023,0.00022888927907058277,0.0005282937411161866,0.001011126933335755,0.01551553429111101
21821.972520618023,0.00022944790686246826,0.0005346624864629966,0.0010233838119016903,0.01589062393689391
21868.97074180491,0.00022988548454534353,0.0005397007578359326,0.0010330801498863351,0.01618745985014699
21868.970741804915,0.00022988548454534353,0.0005397007578359326,0.0010330801498863351,0.01618745985014699
21928.97074180491,0.0002305713411799121,0.0005414499794806809,0.0010363909568581306,0.014454041625126068
21988.97074180491,0.00023125816068574672,0.0005431894350326118,0.00103968313130593,0.012919024800028944
22048.97074180491,0.00023194496878749718,0.0005449252003134229,0.001042968140900207,0.011569104656749289
22108.97074180491,0.00023263179389967044,0.0005466605682449485,0.0010462521956220658,0.01038376803658665
22168.97074180491,0.0002333186045831183,0.0005483653545252185,0.0010494782728048527,0.009323712531824447
22228.97074180491,0.00023400541763637822,0.0005500744678811811,0.0010527123807893741,0.00839743437888771
22288.97074180491,0.00023469223539905395,0.0005517639338451031,0.001055909202245801,0.007574279901850918
22348.97074180491,0.0002353790353001004,0.0005534364393632724,0.001059073864586843,0.0068446519055655845
22408.97074180491,0.00023606582474059104,0.0005550956432686617,0.0010622132706669585,0.0061995980505845415
22468.97074180491,0.0002367526339229882,0.0005567538203983743,0.001065350621819635,0.0056351438025074455
22528.97074180491,0.0002374394422058473,0.0005584007861780928,0.001068466704486483,0.005136618008062006
22588.97074180491,0.00023812624181228188,0.0005600349127591452,0.001071558446327914,0.004695603609717493
22648.97074180491,0.00023881304533152046,0.0005616572921651811,0.0010746279015422238,0.004305933365971327
22708.97074180491,0.0002394998364848395,0.0005632669798740835,0.0010776733205802582,0.0039606802111316775
