time_h,voltage_0.5C,voltage_1C,voltage_2C,voltage_3C
0.7472222222222222,3.7339077810126238,3.317539113685343,,
0.75,3.7325419859476514,3.314778377229241,,
0.7527777777777778,3.7311840119232826,3.3120520410357814,,
0.7555555555555555,3.729833209977029,3.3093601989380654,,
0.7583333333333333,3.7284889464761104,3.3067025947618727,,
0.7611111111111111,3.7271506064291944,3.3040786244350646,,
0.7638888888888888,3.725817596284982,3.30148733115154,,
0.7666666666666667,3.724489346257382,3.298927393873281,,
0.7694444444444445,3.723165312217738,3.296397205494893,,
0.7722222222222223,3.72184497243639,3.293894783541826,,
0.775,3.720527821285091,3.2914177959562934,,
0.7777777777777778,3.7192134175513543,3.288963553301065,,
0.7805555555555556,3.71790133135015,3.2865289968543,,
0.7833333333333333,3.7165911627905923,3.284110681933476,,
0.7861111111111111,3.7152825420663427,3.2817047558083896,,
0.7888888888888889,3.7139751293592416,3.2793069295903843,,
0.7916666666666666,3.7126686145817795,3.2769124435203696,,
0.7944444444444444,3.711362716981784,3.2745160251282415,,
0.7972222222222223,3.7100571846300743,3.272111839807773,,
0.8,3.7087517938095305,3.26969343345511,,
0.8027777777777778,3.7074463483219193,3.2672536669690473,,
0.8055555555555556,3.706140678726815,3.26478464262442,,
0.8083333333333333,3.7048346415250126,3.262277622628757,,
0.8111111111111111,3.7035281182973416,3.259722940581688,,
0.8138888888888889,3.7022210148081607,3.2571099069869676,,
0.8166666666666667,3.700913258944524,3.2544267082192486,,
0.8194444444444444,3.6996048002604893,3.2516603127717425,,
0.8222222222222222,3.698295613378407,3.2487963803404996,,
0.825,3.696985688746211,3.245819154170175,,
0.8277777777777777,3.6956750377091674,3.242711406934182,,
0.8305555555555556,3.6943636916059144,3.2394544032918313,,
0.8333333333333334,3.693051700052562,3.2360278916671503,,
0.8361111111111111,3.6917391265357766,3.2324101024012903,,
0.8388888888888889,3.6904260514485747,3.2285779206852347,,
0.8416666666666667,3.689112569750776,3.2245070658017214,,
0.8444444444444444,3.687798790017984,3.2201723997445733,,
0.8472222222222222,3.6864848335005416,3.215548363007322,,
0.85,3.6851708331936797,3.2106095546433098,,
0.8527777777777777,3.683856932919969,3.205331467986286,,
0.8555555555555555,3.682543286424985,3.1996913837141654,,
0.8583333333333333,3.6812300564872067,3.1936694076251784,,
0.8611111111111112,3.6799174140428947,3.1872496245859168,,
0.8638888888888889,3.6786055373269555,3.1804213099499856,,
0.8666666666666667,3.677294609692386,3.1731800945768356,,
0.8694444444444445,3.675984810371884,3.165529057929879,,
0.8722222222222222,3.674676346296822,3.157479539071733,,
0.875,3.6733694166627924,3.1490515880438052,,
0.8777777777777778,3.6720642239369914,3.1402739322812296,,
0.8805555555555555,3.6707609731120816,3.1311833727787963,,
0.8833333333333333,3.669459870981691,3.1218235738631614,,
0.8861111111111111,3.668161125438528,3.1122432739177985,,
0.8888888888888888,3.6668649447957136,3.1024940131777763,,
0.8916666666666667,3.66557153713223,3.092627536866826,,
0.8944444444444445,3.6642811096630847,3.082693075467338,,
0.8972222222222223,3.662993868135003,3.0727347198083605,,
0.9,3.661710016248151,3.0627890935306397,,
0.9027777777777778,3.66042975510452,3.052883482533608,,
0.9055555555555556,3.6591532826835427,3.0430345190687853,,
0.9083333333333333,3.657880793345298,3.033247449189275,,
0.9111111111111111,3.6566124773617052,3.023515948239124,,
0.9138888888888889,3.655348520476095,3.013822399157973,,
0.9166666666666666,3.6540891034912146,3.0041385174838355,,
0.9194444444444444,3.6528344018859533,2.9944261941996793,,
0.9222222222222223,3.651584585460757,2.984638439281877,,
0.925,3.6503398180116973,2.9747203137624347,,
0.9277777777777778,3.6491002570330973,2.964609767746807,,
0.9305555555555556,3.6478660534484484,2.9542383322344223,,
0.9333333333333333,3.6466373513693635,2.9435316244566683,,
0.9361111111111111,3.6454142878821845,2.9324096511513007,,
0.9388888888888889,3.644196992861645,2.92078690706137,,
0.9416666666666667,3.6429855888112743,2.908572275325181,,
0.9444444444444444,3.641780190729623,2.895668741736469,,
0.9472222222222222,3.640580906001869,2.8819729369388583,,
0.95,3.6393878343158677,2.867374520344927,,
0.9527777777777777,3.6382010676018823,2.851755417714244,,
0.9555555555555556,3.637020689995108,2.8349889215100434,,
0.9583333333333334,3.6358467778200017,2.8169386598391886,,
0.9611111111111111,3.6346793995955395,2.7974574362701197,,
0.9638888888888889,3.633518616060228,2.7763859392965373,,
0.9666666666666667,3.632364480215992,2.7535513167468206,,
0.9694444444444444,3.6312170373897095,2.728765607028572,,
0.9722222222222222,3.6300763253113324,2.7018240156777646,,
0.975,3.628942374207603,2.6725030221312744,,
0.9777777777777777,3.6278152069099985,2.64055829769288,,
0.9805555555555555,3.6266948381566646,2.6057224116307953,,
0.9833333333333333,3.6255812762871544,2.5677022960611087,,
0.9861111111111112,3.624474523240605,2.526176434525161,,
0.9877427231125481,,2.5000100266341585,,
